Code,Province,Year-Month,Sales
91000535,Nusa Tenggara Barat,2023-08,631
91000535,Nusa Tenggara Barat,2023-09,405
91000535,Nusa Tenggara Barat,2023-10,150
91000535,Nusa Tenggara Barat,2023-11,124
91000535,Nusa Tenggara Barat,2023-12,536
91000535,Nusa Tenggara Barat,2024-01,975
91000535,Nusa Tenggara Barat,2024-02,411
91000535,Nusa Tenggara Barat,2024-03,676
91000535,Nusa Tenggara Barat,2024-04,538
91000535,Nusa Tenggara Barat,2024-05,346
91000535,Nusa Tenggara Barat,2024-06,144
91000535,Nusa Tenggara Barat,2024-07,156
91000535,Nusa Tenggara Barat,2024-08,964
91000535,Nusa Tenggara Barat,2024-09,337
91000535,Nusa Tenggara Barat,2024-10,122
91000535,Nusa Tenggara Barat,2024-11,756
91000535,Nusa Tenggara Barat,2024-12,848
91000535,Nusa Tenggara Barat,2025-01,434
91000535,Nusa Tenggara Barat,2025-02,725
91000535,Nusa Tenggara Barat,2025-03,742
91000535,Nusa Tenggara Barat,2025-04,263
91000535,Nusa Tenggara Barat,2025-05,547
91000535,Nusa Tenggara Timur,2015-01,215
91000535,Nusa Tenggara Timur,2015-02,463
91000535,Nusa Tenggara Timur,2015-03,839
91000535,Nusa Tenggara Timur,2015-04,113
91000535,Nusa Tenggara Timur,2015-05,184
91000535,Nusa Tenggara Timur,2015-06,876
91000535,Nusa Tenggara Timur,2015-07,894
91000535,Nusa Tenggara Timur,2015-08,630
91000535,Nusa Tenggara Timur,2015-09,562
91000535,Nusa Tenggara Timur,2015-10,974
91000535,Nusa Tenggara Timur,2015-11,709
91000535,Nusa Tenggara Timur,2015-12,788
91000535,Nusa Tenggara Timur,2016-01,188
91000535,Nusa Tenggara Timur,2016-02,409
91000535,Nusa Tenggara Timur,2016-03,925
91000535,Nusa Tenggara Timur,2016-04,969
91000535,Nusa Tenggara Timur,2016-05,258
91000535,Nusa Tenggara Timur,2016-06,563
91000535,Nusa Tenggara Timur,2016-07,720
91000535,Nusa Tenggara Timur,2016-08,335
91000535,Nusa Tenggara Timur,2016-09,701
91000535,Nusa Tenggara Timur,2016-10,608
91000535,Nusa Tenggara Timur,2016-11,897
91000535,Nusa Tenggara Timur,2016-12,402
91000535,Nusa Tenggara Timur,2017-01,444
91000535,Nusa Tenggara Timur,2017-02,637
91000535,Nusa Tenggara Timur,2017-03,930
91000535,Nusa Tenggara Timur,2017-04,560
91000535,Nusa Tenggara Timur,2017-05,710
91000535,Nusa Tenggara Timur,2017-06,254
91000535,Nusa Tenggara Timur,2017-07,117
91000535,Nusa Tenggara Timur,2017-08,524
91000535,Nusa Tenggara Timur,2017-09,404
91000535,Nusa Tenggara Timur,2017-10,860
91000535,Nusa Tenggara Timur,2017-11,587
91000535,Nusa Tenggara Timur,2017-12,941
91000535,Nusa Tenggara Timur,2018-01,721
91000535,Nusa Tenggara Timur,2018-02,639
91000535,Nusa Tenggara Timur,2018-03,917
91000535,Nusa Tenggara Timur,2018-04,201
91000535,Nusa Tenggara Timur,2018-05,309
91000535,Nusa Tenggara Timur,2018-06,447
91000535,Nusa Tenggara Timur,2018-07,778
91000535,Nusa Tenggara Timur,2018-08,799
91000535,Nusa Tenggara Timur,2018-09,883
91000535,Nusa Tenggara Timur,2018-10,340
91000535,Nusa Tenggara Timur,2018-11,241
91000535,Nusa Tenggara Timur,2018-12,754
91000535,Nusa Tenggara Timur,2019-01,869
91000535,Nusa Tenggara Timur,2019-02,599
91000535,Nusa Tenggara Timur,2019-03,796
91000535,Nusa Tenggara Timur,2019-04,560
91000535,Nusa Tenggara Timur,2019-05,609
91000535,Nusa Tenggara Timur,2019-06,196
91000535,Nusa Tenggara Timur,2019-07,868
91000535,Nusa Tenggara Timur,2019-08,470
91000535,Nusa Tenggara Timur,2019-09,795
91000535,Nusa Tenggara Timur,2019-10,967
91000535,Nusa Tenggara Timur,2019-11,998
91000535,Nusa Tenggara Timur,2019-12,531
91000535,Nusa Tenggara Timur,2020-01,683
91000535,Nusa Tenggara Timur,2020-02,436
91000535,Nusa Tenggara Timur,2020-03,731
91000535,Nusa Tenggara Timur,2020-04,379
91000535,Nusa Tenggara Timur,2020-05,986
91000535,Nusa Tenggara Timur,2020-06,541
91000535,Nusa Tenggara Timur,2020-07,508
91000535,Nusa Tenggara Timur,2020-08,971
91000535,Nusa Tenggara Timur,2020-09,258
91000535,Nusa Tenggara Timur,2020-10,261
91000535,Nusa Tenggara Timur,2020-11,457
91000535,Nusa Tenggara Timur,2020-12,355
91000535,Nusa Tenggara Timur,2021-01,797
91000535,Nusa Tenggara Timur,2021-02,836
91000535,Nusa Tenggara Timur,2021-03,542
91000535,Nusa Tenggara Timur,2021-04,334
91000535,Nusa Tenggara Timur,2021-05,685
91000535,Nusa Tenggara Timur,2021-06,918
91000535,Nusa Tenggara Timur,2021-07,707
91000535,Nusa Tenggara Timur,2021-08,317
91000535,Nusa Tenggara Timur,2021-09,813
91000535,Nusa Tenggara Timur,2021-10,831
91000535,Nusa Tenggara Timur,2021-11,968
91000535,Nusa Tenggara Timur,2021-12,988
91000535,Nusa Tenggara Timur,2022-01,533
91000535,Nusa Tenggara Timur,2022-02,183
91000535,Nusa Tenggara Timur,2022-03,839
91000535,Nusa Tenggara Timur,2022-04,481
91000535,Nusa Tenggara Timur,2022-05,527
91000535,Nusa Tenggara Timur,2022-06,614
91000535,Nusa Tenggara Timur,2022-07,531
91000535,Nusa Tenggara Timur,2022-08,818
91000535,Nusa Tenggara Timur,2022-09,687
91000535,Nusa Tenggara Timur,2022-10,185
91000535,Nusa Tenggara Timur,2022-11,104
91000535,Nusa Tenggara Timur,2022-12,221
91000535,Nusa Tenggara Timur,2023-01,594
91000535,Nusa Tenggara Timur,2023-02,628
91000535,Nusa Tenggara Timur,2023-03,539
91000535,Nusa Tenggara Timur,2023-04,649
91000535,Nusa Tenggara Timur,2023-05,618
91000535,Nusa Tenggara Timur,2023-06,878
91000535,Nusa Tenggara Timur,2023-07,452
91000535,Nusa Tenggara Timur,2023-08,234
91000535,Nusa Tenggara Timur,2023-09,120
91000535,Nusa Tenggara Timur,2023-10,918
91000535,Nusa Tenggara Timur,2023-11,556
91000535,Nusa Tenggara Timur,2023-12,453
91000535,Nusa Tenggara Timur,2024-01,580
91000535,Nusa Tenggara Timur,2024-02,467
91000535,Nusa Tenggara Timur,2024-03,206
91000535,Nusa Tenggara Timur,2024-04,923
91000535,Nusa Tenggara Timur,2024-05,771
91000535,Nusa Tenggara Timur,2024-06,952
91000535,Nusa Tenggara Timur,2024-07,962
91000535,Nusa Tenggara Timur,2024-08,497
91000535,Nusa Tenggara Timur,2024-09,941
91000535,Nusa Tenggara Timur,2024-10,914
91000535,Nusa Tenggara Timur,2024-11,798
91000535,Nusa Tenggara Timur,2024-12,923
91000535,Nusa Tenggara Timur,2025-01,526
91000535,Nusa Tenggara Timur,2025-02,568
91000535,Nusa Tenggara Timur,2025-03,315
91000535,Nusa Tenggara Timur,2025-04,574
91000535,Nusa Tenggara Timur,2025-05,922
91000535,Kalimantan Barat,2015-01,248
91000535,Kalimantan Barat,2015-02,402
91000535,Kalimantan Barat,2015-03,447
91000535,Kalimantan Barat,2015-04,424
91000535,Kalimantan Barat,2015-05,662
91000535,Kalimantan Barat,2015-06,970
91000535,Kalimantan Barat,2015-07,981
91000535,Kalimantan Barat,2015-08,473
91000535,Kalimantan Barat,2015-09,198
91000535,Kalimantan Barat,2015-10,338
91000535,Kalimantan Barat,2015-11,761
91000535,Kalimantan Barat,2015-12,677
91000535,Kalimantan Barat,2016-01,542
91000535,Kalimantan Barat,2016-02,387
91000535,Kalimantan Barat,2016-03,710
91000535,Kalimantan Barat,2016-04,843
91000535,Kalimantan Barat,2016-05,735
91000535,Kalimantan Barat,2016-06,516
91000535,Kalimantan Barat,2016-07,817
91000535,Kalimantan Barat,2016-08,598
91000535,Kalimantan Barat,2016-09,562
91000535,Kalimantan Barat,2016-10,112
91000535,Kalimantan Barat,2016-11,725
91000535,Kalimantan Barat,2016-12,148
91000535,Kalimantan Barat,2017-01,629
91000535,Kalimantan Barat,2017-02,332
91000535,Kalimantan Barat,2017-03,185
91000535,Kalimantan Barat,2017-04,422
91000535,Kalimantan Barat,2017-05,935
91000535,Kalimantan Barat,2017-06,719
91000535,Kalimantan Barat,2017-07,916
91000535,Kalimantan Barat,2017-08,969
91000535,Kalimantan Barat,2017-09,435
91000535,Kalimantan Barat,2017-10,130
91000535,Kalimantan Barat,2017-11,697
91000535,Kalimantan Barat,2017-12,344
91000535,Kalimantan Barat,2018-01,294
91000535,Kalimantan Barat,2018-02,362
91000535,Kalimantan Barat,2018-03,379
91000535,Kalimantan Barat,2018-04,259
91000535,Kalimantan Barat,2018-05,195
91000535,Kalimantan Barat,2018-06,172
91000535,Kalimantan Barat,2018-07,406
91000535,Kalimantan Barat,2018-08,105
91000535,Kalimantan Barat,2018-09,887
91000535,Kalimantan Barat,2018-10,732
91000535,Kalimantan Barat,2018-11,323
91000535,Kalimantan Barat,2018-12,276
91000535,Kalimantan Barat,2019-01,372
91000535,Kalimantan Barat,2019-02,556
91000535,Kalimantan Barat,2019-03,975
91000535,Kalimantan Barat,2019-04,609
91000535,Kalimantan Barat,2019-05,308
91000535,Kalimantan Barat,2019-06,535
91000535,Kalimantan Barat,2019-07,406
91000535,Kalimantan Barat,2019-08,226
91000535,Kalimantan Barat,2019-09,133
91000535,Kalimantan Barat,2019-10,883
91000535,Kalimantan Barat,2019-11,246
91000535,Kalimantan Barat,2019-12,123
91000535,Kalimantan Barat,2020-01,532
91000535,Kalimantan Barat,2020-02,528
91000535,Kalimantan Barat,2020-03,962
91000535,Kalimantan Barat,2020-04,233
91000535,Kalimantan Barat,2020-05,982
91000535,Kalimantan Barat,2020-06,543
91000535,Kalimantan Barat,2020-07,649
91000535,Kalimantan Barat,2020-08,984
91000535,Kalimantan Barat,2020-09,347
91000535,Kalimantan Barat,2020-10,262
91000535,Kalimantan Barat,2020-11,276
91000535,Kalimantan Barat,2020-12,997
91000535,Kalimantan Barat,2021-01,596
91000535,Kalimantan Barat,2021-02,937
91000535,Kalimantan Barat,2021-03,409
91000535,Kalimantan Barat,2021-04,149
91000535,Kalimantan Barat,2021-05,777
91000535,Kalimantan Barat,2021-06,842
91000535,Kalimantan Barat,2021-07,501
91000535,Kalimantan Barat,2021-08,835
91000535,Kalimantan Barat,2021-09,833
91000535,Kalimantan Barat,2021-10,566
91000535,Kalimantan Barat,2021-11,420
91000535,Kalimantan Barat,2021-12,456
91000535,Kalimantan Barat,2022-01,782
91000535,Kalimantan Barat,2022-02,720
91000535,Kalimantan Barat,2022-03,417
91000535,Kalimantan Barat,2022-04,807
91000535,Kalimantan Barat,2022-05,181
91000535,Kalimantan Barat,2022-06,788
91000535,Kalimantan Barat,2022-07,916
91000535,Kalimantan Barat,2022-08,138
91000535,Kalimantan Barat,2022-09,728
91000535,Kalimantan Barat,2022-10,995
91000535,Kalimantan Barat,2022-11,270
91000535,Kalimantan Barat,2022-12,124
91000535,Kalimantan Barat,2023-01,430
91000535,Kalimantan Barat,2023-02,343
91000535,Kalimantan Barat,2023-03,984
91000535,Kalimantan Barat,2023-04,782
91000535,Kalimantan Barat,2023-05,691
91000535,Kalimantan Barat,2023-06,972
91000535,Kalimantan Barat,2023-07,842
91000535,Kalimantan Barat,2023-08,183
91000535,Kalimantan Barat,2023-09,295
91000535,Kalimantan Barat,2023-10,887
91000535,Kalimantan Barat,2023-11,986
91000535,Kalimantan Barat,2023-12,156
91000535,Kalimantan Barat,2024-01,187
91000535,Kalimantan Barat,2024-02,987
91000535,Kalimantan Barat,2024-03,779
91000535,Kalimantan Barat,2024-04,726
91000535,Kalimantan Barat,2024-05,219
91000535,Kalimantan Barat,2024-06,984
91000535,Kalimantan Barat,2024-07,602
91000535,Kalimantan Barat,2024-08,966
91000535,Kalimantan Barat,2024-09,773
91000535,Kalimantan Barat,2024-10,520
91000535,Kalimantan Barat,2024-11,434
91000535,Kalimantan Barat,2024-12,232
91000535,Kalimantan Barat,2025-01,991
91000535,Kalimantan Barat,2025-02,282
91000535,Kalimantan Barat,2025-03,883
91000535,Kalimantan Barat,2025-04,595
91000535,Kalimantan Barat,2025-05,520
91000535,Kalimantan Tengah,2015-01,534
91000535,Kalimantan Tengah,2015-02,955
91000535,Kalimantan Tengah,2015-03,695
91000535,Kalimantan Tengah,2015-04,909
91000535,Kalimantan Tengah,2015-05,456
91000535,Kalimantan Tengah,2015-06,766
91000535,Kalimantan Tengah,2015-07,129
91000535,Kalimantan Tengah,2015-08,452
91000535,Kalimantan Tengah,2015-09,956
91000535,Kalimantan Tengah,2015-10,105
91000535,Kalimantan Tengah,2015-11,219
91000535,Kalimantan Tengah,2015-12,958
91000535,Kalimantan Tengah,2016-01,148
91000535,Kalimantan Tengah,2016-02,101
91000535,Kalimantan Tengah,2016-03,576
91000535,Kalimantan Tengah,2016-04,214
91000535,Kalimantan Tengah,2016-05,302
91000535,Kalimantan Tengah,2016-06,655
91000535,Kalimantan Tengah,2016-07,989
91000535,Kalimantan Tengah,2016-08,781
91000535,Kalimantan Tengah,2016-09,947
91000535,Kalimantan Tengah,2016-10,676
91000535,Kalimantan Tengah,2016-11,717
91000535,Kalimantan Tengah,2016-12,928
91000535,Kalimantan Tengah,2017-01,874
91000535,Kalimantan Tengah,2017-02,213
91000535,Kalimantan Tengah,2017-03,800
91000535,Kalimantan Tengah,2017-04,518
91000535,Kalimantan Tengah,2017-05,498
91000535,Kalimantan Tengah,2017-06,301
91000535,Kalimantan Tengah,2017-07,212
91000535,Kalimantan Tengah,2017-08,541
91000535,Kalimantan Tengah,2017-09,664
91000535,Kalimantan Tengah,2017-10,329
91000535,Kalimantan Tengah,2017-11,277
91000535,Kalimantan Tengah,2017-12,793
91000535,Kalimantan Tengah,2018-01,937
91000535,Kalimantan Tengah,2018-02,311
91000535,Kalimantan Tengah,2018-03,667
91000535,Kalimantan Tengah,2018-04,168
91000535,Kalimantan Tengah,2018-05,937
91000535,Kalimantan Tengah,2018-06,930
91000535,Kalimantan Tengah,2018-07,346
91000535,Kalimantan Tengah,2018-08,247
91000535,Kalimantan Tengah,2018-09,367
91000535,Kalimantan Tengah,2018-10,184
91000535,Kalimantan Tengah,2018-11,108
91000535,Kalimantan Tengah,2018-12,434
91000535,Kalimantan Tengah,2019-01,968
91000535,Kalimantan Tengah,2019-02,329
91000535,Kalimantan Tengah,2019-03,731
91000535,Kalimantan Tengah,2019-04,513
91000535,Kalimantan Tengah,2019-05,613
91000535,Kalimantan Tengah,2019-06,839
91000535,Kalimantan Tengah,2019-07,710
91000535,Kalimantan Tengah,2019-08,754
91000535,Kalimantan Tengah,2019-09,221
91000535,Kalimantan Tengah,2019-10,209
91000535,Kalimantan Tengah,2019-11,587
91000535,Kalimantan Tengah,2019-12,326
91000535,Kalimantan Tengah,2020-01,991
91000535,Kalimantan Tengah,2020-02,164
91000535,Kalimantan Tengah,2020-03,210
91000535,Kalimantan Tengah,2020-04,793
91000535,Kalimantan Tengah,2020-05,450
91000535,Kalimantan Tengah,2020-06,617
91000535,Kalimantan Tengah,2020-07,405
91000535,Kalimantan Tengah,2020-08,295
91000535,Kalimantan Tengah,2020-09,636
91000535,Kalimantan Tengah,2020-10,134
91000535,Kalimantan Tengah,2020-11,399
91000535,Kalimantan Tengah,2020-12,833
91000535,Kalimantan Tengah,2021-01,483
91000535,Kalimantan Tengah,2021-02,656
91000535,Kalimantan Tengah,2021-03,866
91000535,Kalimantan Tengah,2021-04,506
91000535,Kalimantan Tengah,2021-05,462
91000535,Kalimantan Tengah,2021-06,271
91000535,Kalimantan Tengah,2021-07,546
91000535,Kalimantan Tengah,2021-08,757
91000535,Kalimantan Tengah,2021-09,954
91000535,Kalimantan Tengah,2021-10,234
91000535,Kalimantan Tengah,2021-11,562
91000535,Kalimantan Tengah,2021-12,496
91000535,Kalimantan Tengah,2022-01,127
91000535,Kalimantan Tengah,2022-02,790
91000535,Kalimantan Tengah,2022-03,848
91000535,Kalimantan Tengah,2022-04,655
91000535,Kalimantan Tengah,2022-05,508
91000535,Kalimantan Tengah,2022-06,899
91000535,Kalimantan Tengah,2022-07,752
91000535,Kalimantan Tengah,2022-08,468
91000535,Kalimantan Tengah,2022-09,298
91000535,Kalimantan Tengah,2022-10,876
91000535,Kalimantan Tengah,2022-11,413
91000535,Kalimantan Tengah,2022-12,180
91000535,Kalimantan Tengah,2023-01,260
91000535,Kalimantan Tengah,2023-02,460
91000535,Kalimantan Tengah,2023-03,702
91000535,Kalimantan Tengah,2023-04,113
91000535,Kalimantan Tengah,2023-05,247
91000535,Kalimantan Tengah,2023-06,464
91000535,Kalimantan Tengah,2023-07,899
91000535,Kalimantan Tengah,2023-08,939
91000535,Kalimantan Tengah,2023-09,558
91000535,Kalimantan Tengah,2023-10,417
91000535,Kalimantan Tengah,2023-11,784
91000535,Kalimantan Tengah,2023-12,126
91000535,Kalimantan Tengah,2024-01,658
91000535,Kalimantan Tengah,2024-02,939
91000535,Kalimantan Tengah,2024-03,992
91000535,Kalimantan Tengah,2024-04,766
91000535,Kalimantan Tengah,2024-05,202
91000535,Kalimantan Tengah,2024-06,515
91000535,Kalimantan Tengah,2024-07,718
91000535,Kalimantan Tengah,2024-08,323
91000535,Kalimantan Tengah,2024-09,823
91000535,Kalimantan Tengah,2024-10,412
91000535,Kalimantan Tengah,2024-11,520
91000535,Kalimantan Tengah,2024-12,723
91000535,Kalimantan Tengah,2025-01,211
91000535,Kalimantan Tengah,2025-02,456
91000535,Kalimantan Tengah,2025-03,929
91000535,Kalimantan Tengah,2025-04,558
91000535,Kalimantan Tengah,2025-05,276
91000535,Kalimantan Selatan,2015-01,761
91000535,Kalimantan Selatan,2015-02,958
91000535,Kalimantan Selatan,2015-03,700
91000535,Kalimantan Selatan,2015-04,179
91000535,Kalimantan Selatan,2015-05,562
91000535,Kalimantan Selatan,2015-06,491
91000535,Kalimantan Selatan,2015-07,718
91000535,Kalimantan Selatan,2015-08,457
91000535,Kalimantan Selatan,2015-09,899
91000535,Kalimantan Selatan,2015-10,776
91000535,Kalimantan Selatan,2015-11,884
91000535,Kalimantan Selatan,2015-12,979
91000535,Kalimantan Selatan,2016-01,901
91000535,Kalimantan Selatan,2016-02,543
91000535,Kalimantan Selatan,2016-03,668
91000535,Kalimantan Selatan,2016-04,434
91000535,Kalimantan Selatan,2016-05,204
91000535,Kalimantan Selatan,2016-06,159
91000535,Kalimantan Selatan,2016-07,380
91000535,Kalimantan Selatan,2016-08,181
91000535,Kalimantan Selatan,2016-09,785
91000535,Kalimantan Selatan,2016-10,395
91000535,Kalimantan Selatan,2016-11,377
91000535,Kalimantan Selatan,2016-12,343
91000535,Kalimantan Selatan,2017-01,267
91000535,Kalimantan Selatan,2017-02,367
91000535,Kalimantan Selatan,2017-03,827
91000535,Kalimantan Selatan,2017-04,399
91000535,Kalimantan Selatan,2017-05,696
91000535,Kalimantan Selatan,2017-06,371
91000535,Kalimantan Selatan,2017-07,722
91000535,Kalimantan Selatan,2017-08,219
91000535,Kalimantan Selatan,2017-09,164
91000535,Kalimantan Selatan,2017-10,992
91000535,Kalimantan Selatan,2017-11,900
91000535,Kalimantan Selatan,2017-12,126
91000535,Kalimantan Selatan,2018-01,909
91000535,Kalimantan Selatan,2018-02,520
91000535,Kalimantan Selatan,2018-03,628
91000535,Kalimantan Selatan,2018-04,474
91000535,Kalimantan Selatan,2018-05,727
91000535,Kalimantan Selatan,2018-06,975
91000535,Kalimantan Selatan,2018-07,309
91000535,Kalimantan Selatan,2018-08,894
91000535,Kalimantan Selatan,2018-09,539
91000535,Kalimantan Selatan,2018-10,745
91000535,Kalimantan Selatan,2018-11,992
91000535,Kalimantan Selatan,2018-12,953
91000535,Kalimantan Selatan,2019-01,571
91000535,Kalimantan Selatan,2019-02,105
91000535,Kalimantan Selatan,2019-03,995
91000535,Kalimantan Selatan,2019-04,806
91000535,Kalimantan Selatan,2019-05,760
91000535,Kalimantan Selatan,2019-06,690
91000535,Kalimantan Selatan,2019-07,481
91000535,Kalimantan Selatan,2019-08,795
91000535,Kalimantan Selatan,2019-09,764
91000535,Kalimantan Selatan,2019-10,195
91000535,Kalimantan Selatan,2019-11,407
91000535,Kalimantan Selatan,2019-12,340
91000535,Kalimantan Selatan,2020-01,726
91000535,Kalimantan Selatan,2020-02,518
91000535,Kalimantan Selatan,2020-03,340
91000535,Kalimantan Selatan,2020-04,120
91000535,Kalimantan Selatan,2020-05,418
91000535,Kalimantan Selatan,2020-06,852
91000535,Kalimantan Selatan,2020-07,347
91000535,Kalimantan Selatan,2020-08,159
91000535,Kalimantan Selatan,2020-09,392
91000535,Kalimantan Selatan,2020-10,437
91000535,Kalimantan Selatan,2020-11,861
91000535,Kalimantan Selatan,2020-12,394
91000535,Kalimantan Selatan,2021-01,945
91000535,Kalimantan Selatan,2021-02,182
91000535,Kalimantan Selatan,2021-03,199
91000535,Kalimantan Selatan,2021-04,924
91000535,Kalimantan Selatan,2021-05,762
91000535,Kalimantan Selatan,2021-06,885
91000535,Kalimantan Selatan,2021-07,615
91000535,Kalimantan Selatan,2021-08,451
91000535,Kalimantan Selatan,2021-09,751
91000535,Kalimantan Selatan,2021-10,881
91000535,Kalimantan Selatan,2021-11,783
91000535,Kalimantan Selatan,2021-12,493
91000535,Kalimantan Selatan,2022-01,572
91000535,Kalimantan Selatan,2022-02,572
91000535,Kalimantan Selatan,2022-03,480
91000535,Kalimantan Selatan,2022-04,192
91000535,Kalimantan Selatan,2022-05,387
91000535,Kalimantan Selatan,2022-06,430
91000535,Kalimantan Selatan,2022-07,560
91000535,Kalimantan Selatan,2022-08,362
91000535,Kalimantan Selatan,2022-09,386
91000535,Kalimantan Selatan,2022-10,692
91000535,Kalimantan Selatan,2022-11,415
91000535,Kalimantan Selatan,2022-12,946
91000535,Kalimantan Selatan,2023-01,952
91000535,Kalimantan Selatan,2023-02,744
91000535,Kalimantan Selatan,2023-03,960
91000535,Kalimantan Selatan,2023-04,674
91000535,Kalimantan Selatan,2023-05,825
91000535,Kalimantan Selatan,2023-06,677
91000535,Kalimantan Selatan,2023-07,593
91000535,Kalimantan Selatan,2023-08,151
91000535,Kalimantan Selatan,2023-09,904
91000535,Kalimantan Selatan,2023-10,912
91000535,Kalimantan Selatan,2023-11,370
91000535,Kalimantan Selatan,2023-12,930
91000535,Kalimantan Selatan,2024-01,571
91000535,Kalimantan Selatan,2024-02,405
91000535,Kalimantan Selatan,2024-03,774
91000535,Kalimantan Selatan,2024-04,524
91000535,Kalimantan Selatan,2024-05,956
91000535,Kalimantan Selatan,2024-06,950
91000535,Kalimantan Selatan,2024-07,748
91000535,Kalimantan Selatan,2024-08,697
91000535,Kalimantan Selatan,2024-09,174
91000535,Kalimantan Selatan,2024-10,306
91000535,Kalimantan Selatan,2024-11,770
91000535,Kalimantan Selatan,2024-12,235
91000535,Kalimantan Selatan,2025-01,204
91000535,Kalimantan Selatan,2025-02,756
91000535,Kalimantan Selatan,2025-03,663
91000535,Kalimantan Selatan,2025-04,829
91000535,Kalimantan Selatan,2025-05,510
91000535,Kalimantan Timur,2015-01,539
91000535,Kalimantan Timur,2015-02,292
91000535,Kalimantan Timur,2015-03,674
91000535,Kalimantan Timur,2015-04,533
91000535,Kalimantan Timur,2015-05,891
91000535,Kalimantan Timur,2015-06,264
91000535,Kalimantan Timur,2015-07,812
91000535,Kalimantan Timur,2015-08,866
91000535,Kalimantan Timur,2015-09,670
91000535,Kalimantan Timur,2015-10,251
91000535,Kalimantan Timur,2015-11,360
91000535,Kalimantan Timur,2015-12,573
91000535,Kalimantan Timur,2016-01,717
91000535,Kalimantan Timur,2016-02,383
91000535,Kalimantan Timur,2016-03,561
91000535,Kalimantan Timur,2016-04,946
91000535,Kalimantan Timur,2016-05,929
91000535,Kalimantan Timur,2016-06,590
91000535,Kalimantan Timur,2016-07,784
91000535,Kalimantan Timur,2016-08,125
91000535,Kalimantan Timur,2016-09,509
91000535,Kalimantan Timur,2016-10,455
91000535,Kalimantan Timur,2016-11,280
91000535,Kalimantan Timur,2016-12,163
91000535,Kalimantan Timur,2017-01,581
91000535,Kalimantan Timur,2017-02,359
91000535,Kalimantan Timur,2017-03,909
91000535,Kalimantan Timur,2017-04,634
91000535,Kalimantan Timur,2017-05,347
91000535,Kalimantan Timur,2017-06,808
91000535,Kalimantan Timur,2017-07,324
91000535,Kalimantan Timur,2017-08,282
91000535,Kalimantan Timur,2017-09,457
91000535,Kalimantan Timur,2017-10,275
91000535,Kalimantan Timur,2017-11,139
91000535,Kalimantan Timur,2017-12,529
91000535,Kalimantan Timur,2018-01,804
91000535,Kalimantan Timur,2018-02,390
91000535,Kalimantan Timur,2018-03,498
91000535,Kalimantan Timur,2018-04,971
91000535,Kalimantan Timur,2018-05,210
91000535,Kalimantan Timur,2018-06,482
91000535,Kalimantan Timur,2018-07,118
91000535,Kalimantan Timur,2018-08,505
91000535,Kalimantan Timur,2018-09,985
91000535,Kalimantan Timur,2018-10,209
91000535,Kalimantan Timur,2018-11,927
91000535,Kalimantan Timur,2018-12,528
91000535,Kalimantan Timur,2019-01,146
91000535,Kalimantan Timur,2019-02,934
91000535,Kalimantan Timur,2019-03,395
91000535,Kalimantan Timur,2019-04,987
91000535,Kalimantan Timur,2019-05,956
91000535,Kalimantan Timur,2019-06,525
91000535,Kalimantan Timur,2019-07,949
91000535,Kalimantan Timur,2019-08,159
91000535,Kalimantan Timur,2019-09,933
91000535,Kalimantan Timur,2019-10,657
91000535,Kalimantan Timur,2019-11,946
91000535,Kalimantan Timur,2019-12,792
91000535,Kalimantan Timur,2020-01,534
91000535,Kalimantan Timur,2020-02,964
91000535,Kalimantan Timur,2020-03,101
91000535,Kalimantan Timur,2020-04,695
91000535,Kalimantan Timur,2020-05,202
91000535,Kalimantan Timur,2020-06,437
91000535,Kalimantan Timur,2020-07,493
91000535,Kalimantan Timur,2020-08,464
91000535,Kalimantan Timur,2020-09,905
91000535,Kalimantan Timur,2020-10,392
91000535,Kalimantan Timur,2020-11,850
91000535,Kalimantan Timur,2020-12,733
91000535,Kalimantan Timur,2021-01,377
91000535,Kalimantan Timur,2021-02,153
91000535,Kalimantan Timur,2021-03,954
91000535,Kalimantan Timur,2021-04,276
91000535,Kalimantan Timur,2021-05,636
91000535,Kalimantan Timur,2021-06,698
91000535,Kalimantan Timur,2021-07,451
91000535,Kalimantan Timur,2021-08,496
91000535,Kalimantan Timur,2021-09,888
91000535,Kalimantan Timur,2021-10,811
91000535,Kalimantan Timur,2021-11,341
91000535,Kalimantan Timur,2021-12,834
91000535,Kalimantan Timur,2022-01,687
91000535,Kalimantan Timur,2022-02,561
91000535,Kalimantan Timur,2022-03,777
91000535,Kalimantan Timur,2022-04,741
91000535,Kalimantan Timur,2022-05,158
91000535,Kalimantan Timur,2022-06,283
91000535,Kalimantan Timur,2022-07,284
91000535,Kalimantan Timur,2022-08,682
91000535,Kalimantan Timur,2022-09,168
91000535,Kalimantan Timur,2022-10,935
91000535,Kalimantan Timur,2022-11,764
91000535,Kalimantan Timur,2022-12,255
91000535,Kalimantan Timur,2023-01,587
91000535,Kalimantan Timur,2023-02,469
91000535,Kalimantan Timur,2023-03,603
91000535,Kalimantan Timur,2023-04,160
91000535,Kalimantan Timur,2023-05,995
91000535,Kalimantan Timur,2023-06,761
91000535,Kalimantan Timur,2023-07,427
91000535,Kalimantan Timur,2023-08,453
91000535,Kalimantan Timur,2023-09,628
91000535,Kalimantan Timur,2023-10,145
91000535,Kalimantan Timur,2023-11,380
91000535,Kalimantan Timur,2023-12,708
91000535,Kalimantan Timur,2024-01,675
91000535,Kalimantan Timur,2024-02,498
91000535,Kalimantan Timur,2024-03,175
